time,seconds_elapsed,z,y,x
1681147569682263800,0.880263916015625,-0.8082827142775059,-0.5615969411730766,-0.7841879182670265
1681147569692335900,0.8903359375,-0.3715577689200639,-0.6638944093480705,-0.6605709640137851
1681147569702408000,0.900407958984375,0.08678981018066406,-0.8315545765325426,-0.5509975134864449
1681147569712480000,0.91047998046875,0.3377975381374359,-0.9924109089210629,-0.48237457057200367
1681147569722552000,0.920552001953125,0.40938568753302096,-1.105224802674353,-0.6015939474534243
1681147569732624100,0.9306240234375,0.3910977511703968,-1.1818912782475353,-0.7441775410484522
1681147569742696000,0.940696044921875,0.4323258336156606,-1.217548574823141,-0.8913990235771984
1681147569752768000,0.95076806640625,0.5938263091266155,-1.1453344024837016,-0.9014131987217813
1681147569762840000,0.960840087890625,0.8269581886529922,-1.265554188579321,-0.8357196603227406
1681147569772912000,0.970912109375,0.8203864090472459,-1.5435130518257616,-0.8123485024116933
1681147569782984000,0.98098388671875,0.6097586222738027,-1.6763742928296326,-0.7036342259969562
1681147569793056000,0.991055908203125,0.2694721899300814,-1.5851789411664008,-0.6180942697469145
1681147569803128000,1.001128173828125,-0.07090308974087238,-1.3969213916331529,-0.6503052252609283
1681147569813200000,1.011199951171875,-0.2426964112073183,-1.4193252388820052,-0.797997247910872
1681147569823272000,1.02127197265625,-0.2715367212444544,-1.6348580410927533,-1.1272221880141644
1681147569833344000,1.031343994140625,-0.21328969945907592,-1.9020321832135318,-1.4799658778056501
1681147569843416000,1.041416015625,-0.06427227342426776,-2.2094901126667854,-1.693925877741724
1681147569853488000,1.051488037109375,0.2064063696861267,-2.3582044641017914,-1.5053177612051367
1681147569863560200,1.061560302734375,0.47114100970029826,-2.158082289251685,-0.992720413261652
1681147569873632300,1.07163232421875,0.6108540162950754,-1.7634663008272646,-0.4991559017639607
1681147569883704000,1.0817041015625,0.7194014847755432,-1.4782859618946909,-0.19558796548657117
1681147569893776100,1.091776123046875,0.836725549429655,-1.2517422285869717,-0.06084872871637344
1681147569903848200,1.10184814453125,1.176639641329646,-1.225903730714321,-0.15225377760753034
1681147569913920300,1.111920166015625,1.5563357085198164,-1.2827429315283894,-0.48583406337611373
1681147569923992000,1.121991943359375,1.858517743396759,-1.377064306257665,-0.5356642622109502
1681147569934064000,1.132064208984375,1.9275310738682745,-1.4349468786448238,-0.41548247003816063
1681147569944136200,1.14213623046875,1.6388362970739603,-1.3176309972971676,-0.30019561030007896
1681147569954208300,1.152208251953125,1.1020499720305204,-0.9779510064139961,-0.19281316701099274
1681147569964280000,1.162280029296875,0.6363765800863505,-0.49962797625511884,-0.17773425582274793
1681147569974352100,1.17235205078125,0.27757717045247554,-0.3467506599217653,-0.27193344721077006
1681147569984424200,1.182424072265625,0.09285422478616237,-0.3622533494800329,-0.24755744137242436
1681147569994496000,1.19249609375,0.6621849750816822,-0.4790535363905132,-0.0900461085628718
1681147570004568000,1.202568115234375,0.7370517077565193,-0.39751375569254155,0.18893880979567765
1681147570014640000,1.21264013671875,0.3622410745203495,0.10540376362726092,0.41511334446482356
1681147570024712200,1.222712158203125,0.26971476651430126,0.3308703692227602,0.20723025328963993
1681147570034784000,1.232783935546875,0.16200550242364406,0.22998466754183172,-0.2911230268545449
1681147570044856000,1.24285595703125,0.3206055803179741,0.14731310633495448,-0.5829102897714823
1681147570054928100,1.25292822265625,0.9937626157909631,0.11309724073931574,-0.3384667426358908
1681147570065000000,1.263,1.658665617659688,0.25641250960975887,0.2798500107552856
1681147570075072000,1.273072021484375,1.9887480513751505,0.5513008803471923,0.8560812611542642
1681147570085144000,1.28314404296875,1.3330501002252102,0.8990991496257483,1.100634479209408
1681147570095216000,1.293216064453125,0.26976269730925556,0.7901908850088715,0.5773327088348568
1681147570105288000,1.303287841796875,0.1688005693912506,0.6440754640258848,-0.09101911831349134
1681147570115360000,1.313360107421875,0.4579460125625133,0.8931015166461467,-0.40477665936760604
1681147570125432000,1.32343212890625,0.7169283726602792,1.2453219862811267,-0.5149866542328149
1681147570135504100,1.333504150390625,1.5126216544777153,1.219644962580502,-0.20068554435390978
1681147570145576000,1.343575927734375,1.5576117198050021,1.0667739298574626,0.490439730540663
1681147570155648000,1.35364794921875,1.0715981351435184,0.9683411742866038,1.3268823713757096
1681147570165720000,1.363719970703125,0.05130523982346057,0.5112082316726446,1.3853322222568094
1681147570175791900,1.3737919921875,-1.094564584711194,0.529967584939301,0.6748834208741784
1681147570185865200,1.383865234375,-1.2388614119648933,0.6862974528793245,-0.018999338318279477
1681147570195937300,1.393937255859375,-0.4746563243448734,0.49798364311419424,-0.6485822739258408
1681147570206009000,1.404009033203125,0.19707915389239786,0.44112968312241135,-0.6755898155778646
1681147570216081200,1.4140810546875,0.3510106554538011,0.7486191767577082,0.09800930599439889
1681147570226153200,1.4241533203125,-0.1800198825418949,0.848351616750285,0.9425863361094147
1681147570236225000,1.43422509765625,-0.996010102456808,0.9457216384604573,1.5583306817293165
1681147570246297000,1.444297119140625,-1.2531652471274137,1.1574795252423733,1.5830983355000614
1681147570256369200,1.454369140625,-0.8231535356730222,1.0637287900079042,0.9498496781758964
1681147570266441200,1.464441162109375,-0.31981238411366936,0.9566939180474727,0.28151814489690585
1681147570276513000,1.474512939453125,-0.02229366487264633,0.8856438210513442,-0.09183296458018012
1681147570286585000,1.484585205078125,-0.1648667370736599,1.0268190822184085,-0.1497772588256281
1681147570296657200,1.4946572265625,-0.28235622142255307,1.2922490110203624,-0.09686908645071089
1681147570306729000,1.50472900390625,0.21119185039699076,1.182316517922282,-0.17686773865390568
1681147570316801000,1.514801025390625,1.013738651371002,1.0125674886997789,-0.1677639380862005
1681147570326873000,1.524873046875,1.587155794197321,0.9480485470380634,-0.06498398362388834
